Comune_albergo,Provincia_albergo,Mese,Provenienza,Regione_di_provenienza,Nazione_di_provenienza,Arrivati,Partiti,Presenti,Codice_ISTAT_comune,Codice_ISTAT_provenienza
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Aprile,Germania,ALTRO,Germania,2,2,2,72011,4
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Aprile,Irlanda,ALTRO,Irlanda,1,1,1,72011,7
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Aprile,LAZIO,Lazio,Italia,6,6,6,72011,912
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Aprile,LOMBARDIA,Lombardia,Italia,6,7,43,72011,903
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Aprile,Paesi_Bassi,ALTRO,Paesi_Bassi,1,1,3,72011,3
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Aprile,PIEMONTE,Piemonte,Italia,3,3,3,72011,901
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Aprile,PUGLIA,Puglia,Italia,240,238,333,72011,916
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Aprile,SARDEGNA,Sardegna,Italia,3,4,13,72011,920
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Aprile,SICILIA,Sicilia,Italia,4,4,4,72011,919
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Aprile,Spagna,ALTRO,Spagna,3,3,3,72011,11
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Aprile,TOSCANA,Toscana,Italia,4,4,4,72011,909
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Aprile,UMBRIA,Umbria,Italia,1,1,1,72011,910
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Aprile,VENETO,Veneto,Italia,6,6,9,72011,905
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Dicembre,ABRUZZO,Abruzzo,Italia,10,10,10,72011,913
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Dicembre,BOLZANO_-_BOZEN,Bolzano/Bozen,Italia,1,1,1,72011,921
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Dicembre,CAMPANIA,Campania,Italia,6,6,11,72011,915
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Dicembre,EMILIA-ROMAGNA,Emilia-Romagna,Italia,2,2,3,72011,908
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Dicembre,Francia,ALTRO,Francia,1,1,1,72011,1
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Dicembre,FRIULI-VENEZIA_GIULIA,Friuli-Venezia_Giulia,Italia,1,1,6,72011,906
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Dicembre,Germania,ALTRO,Germania,2,2,2,72011,4
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Dicembre,LAZIO,Lazio,Italia,4,4,8,72011,912
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Dicembre,LOMBARDIA,Lombardia,Italia,7,7,9,72011,903
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Dicembre,MARCHE,Marche,Italia,2,2,2,72011,911
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Dicembre,PUGLIA,Puglia,Italia,386,247,482,72011,916
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Dicembre,Regno_Unito,ALTRO,Regno_Unito,2,2,2,72011,6
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Dicembre,Repubblica_Ceca,ALTRO,Repubblica_Ceca,3,3,15,72011,61
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Dicembre,SARDEGNA,Sardegna,Italia,1,1,4,72011,920
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Dicembre,Stati_Uniti_d'America,ALTRO,Stati_Uniti_di_America,1,1,1,72011,400
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Dicembre,TRENTO,Trento,Italia,1,1,6,72011,922
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Febbraio,BASILICATA,Basilicata,Italia,2,2,2,72011,917
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Febbraio,CALABRIA,Calabria,Italia,1,1,1,72011,918
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Febbraio,CAMPANIA,Campania,Italia,4,4,4,72011,915
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Febbraio,EMILIA-ROMAGNA,Emilia-Romagna,Italia,2,2,6,72011,908
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Febbraio,FRIULI-VENEZIA_GIULIA,Friuli-Venezia_Giulia,Italia,1,0,1,72011,906
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Febbraio,Germania,ALTRO,Germania,2,0,2,72011,4
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Febbraio,LAZIO,Lazio,Italia,5,5,10,72011,912
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Febbraio,LOMBARDIA,Lombardia,Italia,7,7,19,72011,903
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Febbraio,PUGLIA,Puglia,Italia,247,247,247,72011,916
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Febbraio,SARDEGNA,Sardegna,Italia,2,2,2,72011,920
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Febbraio,SICILIA,Sicilia,Italia,1,1,1,72011,919
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Febbraio,Spagna,ALTRO,Spagna,2,2,4,72011,11
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Febbraio,TOSCANA,Toscana,Italia,1,1,1,72011,909
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Febbraio,VENETO,Veneto,Italia,4,4,10,72011,905
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Gennaio,ABRUZZO,Abruzzo,Italia,2,2,2,72011,913
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Gennaio,BASILICATA,Basilicata,Italia,0,1,0,72011,917
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Gennaio,CAMPANIA,Campania,Italia,3,3,7,72011,915
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Gennaio,EMILIA-ROMAGNA,Emilia-Romagna,Italia,1,1,1,72011,908
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Gennaio,LAZIO,Lazio,Italia,7,7,11,72011,912
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Gennaio,LOMBARDIA,Lombardia,Italia,4,4,10,72011,903
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Gennaio,MARCHE,Marche,Italia,1,1,1,72011,911
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Gennaio,PIEMONTE,Piemonte,Italia,2,2,2,72011,901
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Gennaio,PUGLIA,Puglia,Italia,251,346,277,72011,916
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Gennaio,SARDEGNA,Sardegna,Italia,1,1,1,72011,920
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Gennaio,TOSCANA,Toscana,Italia,9,9,9,72011,909
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Giugno,ABRUZZO,Abruzzo,Italia,4,4,4,72011,913
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Giugno,BASILICATA,Basilicata,Italia,3,2,5,72011,917
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Giugno,Belgio,ALTRO,Belgio,2,2,4,72011,17
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Giugno,CALABRIA,Calabria,Italia,4,3,6,72011,918
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Giugno,CAMPANIA,Campania,Italia,5,3,8,72011,915
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Giugno,EMILIA-ROMAGNA,Emilia-Romagna,Italia,36,36,90,72011,908
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Giugno,FRIULI-VENEZIA_GIULIA,Friuli-Venezia_Giulia,Italia,3,3,4,72011,906
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Giugno,Germania,ALTRO,Germania,7,13,12,72011,4
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Giugno,LAZIO,Lazio,Italia,24,3,52,72011,912
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Giugno,LIGURIA,Liguria,Italia,1,1,1,72011,907
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Giugno,LOMBARDIA,Lombardia,Italia,9,8,21,72011,903
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Giugno,MARCHE,Marche,Italia,8,9,15,72011,911
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Giugno,MOLISE,Molise,Italia,1,1,1,72011,914
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Giugno,PUGLIA,Puglia,Italia,136,138,139,72011,916
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Giugno,Regno_Unito,ALTRO,Regno_Unito,2,2,2,72011,6
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Giugno,SICILIA,Sicilia,Italia,2,1,5,72011,919
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Giugno,TOSCANA,Toscana,Italia,2,2,6,72011,909
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Giugno,UMBRIA,Umbria,Italia,2,1,5,72011,910
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Giugno,VENETO,Veneto,Italia,13,12,29,72011,905
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Luglio,ABRUZZO,Abruzzo,Italia,1,1,1,72011,913
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Luglio,BASILICATA,Basilicata,Italia,7,8,8,72011,917
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Luglio,Belgio,ALTRO,Belgio,4,2,10,72011,17
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Luglio,CALABRIA,Calabria,Italia,2,3,3,72011,918
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Luglio,CAMPANIA,Campania,Italia,7,9,11,72011,915
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Luglio,EMILIA-ROMAGNA,Emilia-Romagna,Italia,11,11,27,72011,908
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Luglio,Francia,ALTRO,Francia,4,0,20,72011,1
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Luglio,Germania,ALTRO,Germania,3,3,3,72011,4
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Luglio,LAZIO,Lazio,Italia,6,27,27,72011,912
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Luglio,LOMBARDIA,Lombardia,Italia,10,10,18,72011,903
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Luglio,MARCHE,Marche,Italia,1,1,1,72011,911
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Luglio,PIEMONTE,Piemonte,Italia,3,3,3,72011,901
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Luglio,Polonia,ALTRO,Polonia,1,1,1,72011,60
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Luglio,Portogallo,ALTRO,Portogallo,1,1,1,72011,10
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Luglio,PUGLIA,Puglia,Italia,135,136,141,72011,916
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Luglio,Repubblica_Ceca,ALTRO,Repubblica_Ceca,2,2,2,72011,61
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Luglio,SICILIA,Sicilia,Italia,1,2,2,72011,919
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Luglio,Stati_Uniti_d'America,ALTRO,Stati_Uniti_di_America,7,7,14,72011,400
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Luglio,TOSCANA,Toscana,Italia,4,2,22,72011,909
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Luglio,UMBRIA,Umbria,Italia,2,3,3,72011,910
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Luglio,VENETO,Veneto,Italia,26,25,29,72011,905
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Maggio,ABRUZZO,Abruzzo,Italia,4,4,5,72011,913
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Maggio,BASILICATA,Basilicata,Italia,1,1,1,72011,917
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Maggio,BOLZANO_-_BOZEN,Bolzano/Bozen,Italia,1,1,2,72011,921
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Maggio,CALABRIA,Calabria,Italia,42,42,81,72011,918
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Maggio,CAMPANIA,Campania,Italia,16,16,19,72011,915
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Maggio,Danimarca,ALTRO,Danimarca,2,2,2,72011,8
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Maggio,EMILIA-ROMAGNA,Emilia-Romagna,Italia,6,5,17,72011,908
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Maggio,Francia,ALTRO,Francia,2,2,2,72011,1
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Maggio,FRIULI-VENEZIA_GIULIA,Friuli-Venezia_Giulia,Italia,2,2,2,72011,906
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Maggio,Germania,ALTRO,Germania,11,5,11,72011,4
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Maggio,LAZIO,Lazio,Italia,7,7,8,72011,912
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Maggio,LIGURIA,Liguria,Italia,2,2,4,72011,907
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Maggio,LOMBARDIA,Lombardia,Italia,55,56,117,72011,903
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Maggio,MARCHE,Marche,Italia,13,12,33,72011,911
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Maggio,PIEMONTE,Piemonte,Italia,4,4,7,72011,901
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Maggio,PUGLIA,Puglia,Italia,76,72,76,72011,916
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Maggio,Regno_Unito,ALTRO,Regno_Unito,2,2,2,72011,6
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Maggio,SARDEGNA,Sardegna,Italia,2,2,4,72011,920
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Maggio,SICILIA,Sicilia,Italia,6,6,8,72011,919
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Maggio,TOSCANA,Toscana,Italia,3,3,6,72011,909
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Maggio,UMBRIA,Umbria,Italia,3,3,6,72011,910
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Maggio,VENETO,Veneto,Italia,22,22,45,72011,905
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Marzo,BASILICATA,Basilicata,Italia,4,4,4,72011,917
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Marzo,CAMPANIA,Campania,Italia,5,5,11,72011,915
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Marzo,EMILIA-ROMAGNA,Emilia-Romagna,Italia,9,9,22,72011,908
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Marzo,Francia,ALTRO,Francia,2,2,2,72011,1
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Marzo,FRIULI-VENEZIA_GIULIA,Friuli-Venezia_Giulia,Italia,3,4,5,72011,906
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Marzo,Germania,ALTRO,Germania,0,2,4,72011,4
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Marzo,LAZIO,Lazio,Italia,6,6,8,72011,912
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Marzo,LOMBARDIA,Lombardia,Italia,10,8,15,72011,903
BITONTO,CITTA'_METROPOLITANA_DI_BARI,Marzo,MARCHE,Marche,Italia,4,4,4,72011,911
